# Edge events for shell 97.5бу
# start_epoch, end_epoch, satellite_i, satellite_j
11 12 27 217
105 106 27 217
0 120 753 846
86 94 28 33
0 120 35 566
62 65 21 259
66 67 21 30
0 120 260 275
35 38 23 448
18 20 22 632
112 113 22 632
0 120 28 563
0 120 94 737
0 120 611 618
0 120 94 99
0 120 780 841
73 74 21 380
0 120 903 911
0 120 73 161
0 120 732 1029
0 120 724 1025
0 120 572 668
0 120 430 435
0 120 564 664
0 120 869 891
0 120 66 387
17 19 11 451
111 113 11 451
0 120 300 325
0 120 651 668
0 120 152 984
17 20 21 501
111 114 21 501
0 120 1021 1024
0 0 42 560
2 3 42 560
0 120 773 779
66 66 42 331
0 120 776 784
0 120 215 222
0 120 720 1032
0 120 426 442
0 120 904 969
0 120 72 996
0 120 543 847
0 120 38 567
11 14 33 223
105 108 33 223
0 120 339 1052
0 120 345 983
0 120 240 701
0 120 177 990
54 55 15 174
0 120 293 298
72 76 22 478
0 120 327 705
0 120 503 522
58 58 33 344
0 120 555 569
0 120 343 915
0 120 610 621
0 120 277 295
56 58 23 415
0 120 704 1042
0 120 715 1051
0 120 228 704
0 120 281 301
51 52 33 236
0 120 112 120
0 120 716 1052
0 120 411 416
0 120 115 125
0 120 403 412
0 120 455 459
0 120 1027 1030
0 120 466 468
0 120 677 917
0 120 0 409
0 120 1039 1040
0 120 115 655
0 120 342 703
32 37 6 488
0 120 345 708
0 120 545 882
28 30 23 428
52 53 42 298
0 120 157 248
55 55 33 707
0 120 869 979
0 120 833 1056
0 120 646 821
0 120 514 522
0 120 31 553
0 120 732 1009
0 120 0 831
0 120 256 262
0 120 863 940
0 120 0 422
0 120 599 601
0 120 887 888
1 4 21 481
95 97 21 481
25 25 22 854
119 119 22 854
17 17 4 248
26 26 4 248
110 115 4 248
119 119 4 248
0 120 311 319
0 120 30 565
0 120 635 645
37 37 27 151
82 82 2 732
0 120 188 1008
0 120 114 564
0 120 782 843
0 120 134 250
32 33 18 447
88 90 4 549
0 120 108 1015
0 120 67 80
0 120 140 149
0 120 76 164
0 120 339 1032
0 2 23 503
93 95 23 503
0 120 993 1004
0 120 0 785
0 120 198 1029
0 120 484 489
0 120 742 1013
83 86 13 495
0 120 258 262
0 120 425 439
0 120 937 959
0 120 128 561
39 41 29 439
48 53 21 435
0 120 746 1019
0 120 537 845
0 120 251 259
0 120 635 779
0 120 44 45
0 120 475 497
0 120 774 793
5 6 4 94
98 100 4 94
0 120 317 325
0 120 616 621
0 120 197 817
37 38 29 452
46 47 18 931
86 88 15 517
41 46 21 448
0 120 617 622
0 120 92 737
0 120 86 168
0 120 92 99
0 120 331 344
0 120 391 395
0 120 402 404
0 120 626 792
0 120 79 165
0 120 332 345
0 120 101 183
15 16 29 164
109 110 29 164
0 120 540 868
64 65 23 758
0 120 694 697
0 120 168 996
53 54 23 120
0 120 624 638
30 34 42 219
0 120 0 402
57 59 32 354
12 15 29 285
106 109 29 285
0 120 245 992
0 120 229 984
65 65 23 470
0 120 140 237
0 120 764 855
27 28 32 66
0 120 149 996
0 120 287 292
0 120 160 1005
0 120 586 588
0 120 590 594
0 120 176 991
0 120 501 522
0 120 228 1001
0 120 575 587
0 120 283 299
0 120 847 866
0 120 626 638
0 120 937 939
0 120 203 306
19 19 15 484
113 113 15 484
0 120 774 1061
10 13 18 489
104 107 18 489
0 120 988 990
0 120 427 428
0 120 1032 1033
0 120 69 82
0 120 537 946
0 120 413 422
0 120 880 940
0 120 210 322
0 120 624 834
11 11 22 271
105 105 22 271
0 120 1055 1057
0 120 187 195
0 120 95 1015
0 120 206 208
15 17 32 321
109 111 32 321
77 80 27 206
0 120 744 1015
0 120 736 1011
23 23 2 378
114 117 2 378
33 38 21 428
89 91 15 497
0 120 190 1023
0 120 163 1006
0 120 821 826
0 120 745 1016
0 120 644 784
16 18 42 307
110 112 42 307
51 52 42 78
0 120 338 714
74 75 2 679
0 120 329 894
67 67 21 549
0 120 783 835
0 120 549 668
29 31 29 144
0 120 35 38
0 120 895 896
0 120 31 562
0 120 182 731
38 41 22 513
0 120 0 840
0 120 630 778
0 120 896 897
0 120 607 614
77 77 21 899
0 120 193 745
0 120 875 959
38 38 6 510
0 10 4 208
12 12 4 208
14 16 4 208
25 87 4 208
89 103 4 208
108 109 4 208
119 120 4 208
0 120 611 620
43 46 42 320
0 120 603 616
0 120 643 838
0 120 674 676
0 120 725 727
0 120 726 728
0 120 556 662
23 26 33 212
117 120 33 212
0 120 500 501
21 22 32 167
115 116 32 167
0 120 492 497
4 10 21 503
98 104 21 503
0 120 90 108
0 120 133 564
0 120 147 233
0 120 501 502
0 120 900 965
0 120 872 903
0 120 212 219
43 43 13 684
0 120 215 224
0 120 901 966
0 120 566 567
0 120 558 563
0 55 23 584
57 120 23 584
0 120 567 568
0 120 559 564
59 59 33 863
0 120 278 285
0 120 151 998
0 120 1009 1029
0 120 183 807
0 120 469 755
0 120 104 105
0 120 554 570
61 65 22 480
0 120 396 398
51 52 27 415
33 35 29 870
0 120 925 927
0 120 246 984
32 32 29 232
0 120 356 361
0 120 969 970
0 120 88 812
0 120 247 985
0 120 82 997
0 120 1034 1035
0 120 538 868
0 120 158 992
0 120 466 470
0 120 765 766
0 120 0 820
0 120 798 800
0 120 462 765
0 120 85 1007
0 120 0 411
0 120 758 763
48 48 18 724
24 27 6 490
118 120 6 490
0 120 345 710
67 67 42 938
40 42 42 300
0 3 22 434
94 97 22 434
0 120 832 833
0 120 329 707
0 120 150 247
0 120 134 239
0 120 288 297
0 120 595 597
52 53 23 551
0 120 26 31
0 120 806 817
0 120 863 942
0 120 641 829
49 51 32 785
80 85 11 433
0 120 786 838
0 120 27 32
0 120 631 821
0 120 30 37
0 120 249 719
0 120 598 607
0 120 216 313
63 63 23 901
0 120 138 250
38 38 32 906
0 120 539 939
0 120 645 840
0 120 180 1006
0 120 211 319
0 120 870 958
0 120 288 310
44 45 15 35
0 120 204 316
0 120 877 939
0 120 789 826
0 120 27 274
0 3 11 266
94 96 11 266
0 120 299 324
75 77 29 320
0 120 109 200
0 120 793 832
0 120 0 787
0 120 113 664
87 90 13 497
0 120 197 806
0 120 337 966
