# Edge events for shell 70бу
# start_epoch, end_epoch, satellite_i, satellite_j
0 120 342 381
90 93 25 525
0 120 145 361
56 58 12 97
0 120 142 701
0 120 177 393
0 120 241 414
0 120 608 616
0 120 276 292
0 120 86 540
0 4 30 639
96 101 30 639
10 13 12 362
106 109 12 362
0 120 99 101
0 120 41 654
65 70 102 255
39 44 18 521
45 47 15 107
0 120 135 697
0 120 39 55
67 74 22 411
0 120 330 384
0 120 340 428
0 120 306 664
0 120 154 158
0 120 98 635
0 120 105 531
0 120 205 469
0 120 165 167
0 120 245 425
0 120 108 536
0 120 397 410
0 120 3 254
0 120 416 423
0 120 256 434
0 3 25 538
95 99 25 538
0 120 176 182
0 120 214 437
0 120 187 191
79 82 4 335
0 120 5 34
0 120 40 666
0 120 141 489
0 120 168 177
0 120 209 215
0 120 147 154
0 120 133 485
0 120 0 221
0 120 307 372
73 77 18 269
0 120 479 484
0 120 302 442
0 120 234 424
0 120 319 611
0 120 242 248
0 120 341 370
65 69 30 508
83 88 12 460
0 120 4 227
0 120 94 529
0 120 281 584
0 120 474 490
32 34 30 364
0 120 534 541
0 120 265 267
0 120 553 554
0 120 245 438
0 120 311 612
69 72 28 669
88 92 22 509
0 120 497 510
9 11 22 100
105 107 22 100
0 120 162 260
0 120 19 211
58 60 4 348
0 120 273 356
0 120 298 300
0 120 586 587
0 120 189 393
29 33 15 506
0 120 50 55
0 120 253 414
0 120 339 566
16 21 12 208
112 117 12 208
0 120 192 404
22 27 22 630
118 120 22 630
0 2 255 689
94 98 255 689
0 120 603 612
76 80 18 367
5 8 7 623
101 104 7 623
0 120 574 590
0 120 323 599
0 120 40 656
0 4 12 594
96 100 12 594
0 120 133 475
0 120 180 407
0 120 368 378
0 120 339 543
43 48 10 404
0 120 98 108
45 47 28 129
0 120 33 244
6 9 18 344
102 105 18 344
0 120 252 431
0 120 289 578
0 120 22 234
0 120 78 660
77 80 25 505
41 45 86 255
0 120 453 457
0 120 526 527
78 81 15 460
23 27 7 456
119 120 7 456
1 6 22 90
97 102 22 90
0 120 31 175
0 120 249 254
85 90 7 83
0 120 156 700
24 28 18 92
120 120 18 92
0 120 243 439
0 120 343 563
0 120 74 667
0 120 201 479
0 120 290 291
0 120 242 251
0 120 79 373
0 120 236 436
0 120 281 587
25 33 12 548
52 55 7 204
0 120 526 540
0 120 86 88
0 120 17 254
0 120 68 70
0 120 162 263
0 3 10 623
95 99 10 623
0 120 607 613
0 120 116 641
0 120 599 609
0 120 80 309
0 120 128 206
0 120 134 137
0 120 414 420
0 120 252 421
0 120 160 683
0 120 684 689
0 120 128 471
0 120 333 611
0 120 121 203
74 78 12 296
88 88 18 190
0 120 158 350
0 120 77 654
0 120 685 690
0 120 315 333
0 120 113 464
0 120 118 542
0 120 488 490
0 120 224 560
0 120 137 677
0 120 339 546
0 120 492 496
0 120 2 223
0 120 190 194
0 120 296 441
70 74 18 576
88 92 15 162
0 120 414 433
56 59 30 321
0 120 128 484
34 39 15 427
43 44 15 427
46 55 15 427
58 61 15 427
64 65 15 427
67 67 15 427
69 70 15 427
73 74 15 427
77 77 15 427
82 82 15 427
63 66 255 525
81 82 10 83
0 120 118 519
0 120 5 233
0 120 224 308
0 120 164 406
0 120 444 460
0 120 507 516
0 120 580 586
25 27 18 59
0 120 168 412
0 120 14 174
0 120 207 489
23 27 25 449
119 120 25 449
82 85 4 655
0 1 25 220
3 5 25 220
7 13 25 220
16 23 25 220
25 35 25 220
37 38 25 220
40 97 25 220
99 101 25 220
103 106 25 220
108 110 25 220
112 119 25 220
0 120 60 61
0 120 52 57
0 120 311 317
0 120 114 297
39 42 4 282
0 120 80 649
0 120 163 275
0 120 624 633
0 120 655 657
0 120 224 550
18 23 18 36
114 118 18 36
0 120 658 662
0 120 9 253
0 120 318 334
0 120 229 256
68 72 15 296
0 120 429 430
0 120 636 643
65 69 12 636
0 120 265 587
11 15 10 446
108 112 10 446
0 120 171 400
0 120 192 194
26 29 255 659
0 120 351 367
0 120 162 580
0 120 182 409
0 120 81 506
0 120 402 412
0 120 454 459
0 120 181 184
0 120 320 379
3 7 12 263
99 103 12 263
0 120 144 153
0 120 209 548
0 120 276 458
0 120 260 364
0 120 77 657
0 120 76 512
84 86 18 687
0 120 517 520
0 120 676 693
0 120 480 489
0 120 0 1
0 120 131 484
0 120 317 611
0 120 297 638
0 120 1 230
75 75 22 24
87 87 22 24
51 55 30 553
0 120 312 617
14 18 25 295
111 114 25 295
0 120 312 388
51 54 4 272
0 120 244 253
23 25 28 449
118 120 28 449
39 42 22 289
0 120 134 467
0 4 28 220
8 10 28 220
17 17 28 220
19 20 28 220
22 22 28 220
29 35 28 220
37 87 28 220
94 96 28 220
104 105 28 220
0 120 360 693
61 68 25 560
0 120 118 522
0 120 305 614
0 120 99 100
0 120 285 290
0 120 546 560
0 120 197 406
0 120 114 637
0 120 350 356
32 36 7 282
66 72 4 393
0 120 100 101
4 5 10 436
7 7 10 436
13 14 10 436
84 84 10 436
88 88 10 436
91 91 10 436
94 94 10 436
101 101 10 436
103 103 10 436
110 110 10 436
0 120 92 97
28 31 30 265
0 120 116 454
0 120 14 177
0 120 634 645
78 82 30 530
0 120 125 130
0 120 491 516
0 120 223 436
0 120 100 631
0 120 623 635
0 120 664 673
0 120 276 448
0 120 122 124
0 120 14 33
0 120 119 464
0 120 219 551
0 120 166 167
0 120 29 427
0 120 154 687
0 120 449 455
0 120 676 683
0 120 286 577
0 120 188 191
43 48 10 413
0 120 6 34
0 120 450 456
0 120 335 618
0 120 649 665
0 120 461 465
17 20 4 635
113 116 4 635
0 120 420 433
0 120 312 342
0 120 232 233
0 120 264 594
0 120 310 561
0 120 162 583
0 120 54 492
0 120 475 485
0 120 682 698
0 120 205 481
0 120 150 694
0 120 345 375
0 120 265 266
0 120 51 306
9 9 4 82
106 106 4 82
0 120 301 634
0 120 476 486
0 120 202 475
0 120 235 243
0 120 63 662
0 120 76 515
14 16 28 295
109 112 28 295
0 120 520 528
67 71 18 281
0 120 72 666
0 120 62 64
0 120 339 601
0 120 83 532
0 120 353 356
53 57 15 626
0 120 364 365
31 36 255 495
0 120 523 538
0 4 22 256
7 7 22 256
34 34 22 256
41 41 22 256
43 43 22 256
46 47 22 256
49 50 22 256
52 66 22 256
68 78 22 256
81 88 22 256
90 91 22 256
93 100 22 256
103 104 22 256
106 106 22 256
112 112 22 256
0 120 260 573
0 120 26 226
0 120 49 655
0 120 354 357
0 120 109 526
0 120 637 645
0 120 55 60
0 120 96 98
0 120 133 474
0 120 660 665
0 120 368 377
0 120 78 309
0 120 19 223
0 120 72 378
0 120 335 608
0 120 622 638
0 120 349 363
0 120 110 526
28 31 10 259
0 120 423 428
0 120 283 454
0 120 10 30
39 42 25 275
0 120 165 398
11 15 7 635
107 111 7 635
0 120 685 699
0 120 262 367
0 120 195 197
0 120 326 617
0 120 97 528
0 120 467 476
0 120 29 430
0 120 478 485
0 120 230 420
0 120 40 668
0 120 530 532
0 120 146 686
0 120 49 79
0 120 133 487
0 120 347 596
0 120 19 236
0 120 143 680
0 120 272 273
0 120 101 534
68 72 30 65
0 120 278 581
0 120 71 368
0 120 544 551
0 120 564 566
0 120 281 586
0 120 113 630
0 120 223 236
0 2 25 517
95 98 25 517
0 120 35 36
0 120 155 367
0 120 299 640
0 120 64 508
0 120 237 436
0 120 518 535
0 120 289 446
0 120 15 243
0 1 7 239
3 5 7 239
7 14 7 239
16 35 7 239
37 38 7 239
40 66 7 239
68 97 7 239
99 101 7 239
103 110 7 239
112 120 7 239
0 120 316 320
0 120 72 368
0 120 290 447
0 120 90 93
0 120 335 598
0 120 52 655
6 9 25 638
102 105 25 638
49 51 12 439
67 67 12 439
77 77 12 439
0 120 320 326
0 120 13 175
0 120 157 677
29 29 25 229
34 34 25 229
43 45 25 229
48 49 25 229
51 54 25 229
56 66 25 229
69 76 25 229
81 88 25 229
0 120 20 34
0 120 331 335
0 120 372 373
16 17 10 249
19 19 10 249
21 22 10 249
32 32 10 249
37 37 10 249
40 42 10 249
44 55 10 249
57 60 10 249
62 67 10 249
69 76 10 249
113 113 10 249
115 115 10 249
118 119 10 249
0 120 91 94
0 120 41 502
0 120 83 90
0 120 78 649
0 120 44 507
0 120 98 627
0 120 13 31
0 120 245 417
0 120 3 246
0 120 64 76
0 120 84 91
0 120 79 650
0 120 135 136
0 120 99 299
0 120 438 439
38 40 28 275
0 120 9 33
0 120 0 213
0 120 368 380
0 120 319 567
0 120 427 429
6 7 10 635
102 103 10 635
0 120 419 425
0 120 285 574
0 120 163 356
19 22 15 341
115 118 15 341
0 120 66 652
0 120 441 449
0 120 258 593
0 120 225 416
0 120 39 60
0 120 504 505
0 120 78 662
0 120 445 455
0 120 142 683
0 120 677 698
0 120 129 484
0 120 344 372
73 77 10 118
0 120 221 567
0 120 301 447
0 120 132 489
0 120 213 563
0 120 227 232
85 85 18 467
0 120 6 233
56 61 22 357
0 120 192 396
0 120 13 165
0 120 306 381
0 120 20 24
0 120 318 621
30 35 18 94
84 88 15 583
0 120 584 591
0 120 66 665
0 120 470 489
78 78 18 588
0 120 282 289
0 120 441 462
0 120 138 690
0 120 79 375
0 120 573 581
0 120 350 689
0 120 53 57
0 120 525 541
0 120 585 592
0 120 55 655
5 7 28 638
100 103 28 638
0 120 195 406
34 36 10 360
0 120 109 110
68 71 4 402
0 120 599 611
0 120 651 658
0 120 135 476
0 120 82 92
1 5 18 565
96 102 18 565
0 120 548 565
30 32 25 461
0 120 269 592
0 120 44 65
0 120 289 570
0 120 128 473
0 120 341 617
0 120 196 199
0 120 395 408
0 120 426 432
0 120 292 581
0 120 185 189
85 90 10 108
0 120 314 599
0 120 396 409
23 32 12 563
119 120 12 563
35 40 47 255
0 120 239 425
0 120 224 562
0 120 325 614
0 120 354 677
0 120 92 528
0 120 145 683
0 120 211 219
0 120 296 443
0 120 263 266
0 120 422 439
0 120 502 511
0 120 119 630
0 120 414 435
0 120 200 475
0 120 473 484
0 120 533 535
0 120 350 679
0 120 95 538
0 120 140 689
4 4 7 425
10 10 7 425
12 13 7 425
21 22 7 425
25 26 7 425
100 100 7 425
106 106 7 425
108 109 7 425
117 118 7 425
0 120 151 698
0 120 73 370
0 120 555 559
0 120 118 521
0 120 587 591
0 120 5 6
1 3 15 694
97 99 15 694
50 51 7 690
0 120 297 300
0 120 229 245
0 120 152 699
0 120 580 588
0 120 19 26
0 120 284 446
0 120 337 601
0 120 278 286
68 73 255 648
0 120 40 494
0 120 330 333
0 3 4 248
45 46 4 248
52 57 4 248
64 65 4 248
72 73 4 248
81 81 4 248
86 87 4 248
89 90 4 248
93 100 4 248
0 120 311 319
32 37 255 504
0 120 543 562
0 120 333 603
0 120 111 639
34 37 30 156
0 120 263 364
0 120 396 399
0 120 73 383
62 69 25 343
0 120 131 473
0 120 288 573
0 120 418 423
0 120 39 655
0 120 146 489
38 40 30 686
0 120 158 692
0 120 129 140
4 4 25 428
10 10 25 428
16 17 25 428
20 22 25 428
100 100 25 428
106 106 25 428
113 113 25 428
117 118 25 428
0 120 0 26
0 120 691 697
0 120 399 409
117 117 255 661
0 120 264 364
0 120 598 618
0 120 2 215
0 120 107 646
0 120 216 553
0 120 569 591
0 120 99 642
0 120 41 63
0 120 181 186
0 120 272 570
0 120 331 619
0 120 173 182
73 76 25 55
79 83 18 159
0 120 148 683
0 120 236 238
0 120 140 679
0 120 276 460
0 120 235 422
0 120 151 688
0 120 313 607
0 120 65 505
0 120 539 541
0 120 166 179
0 120 226 230
0 120 337 555
15 18 7 271
111 114 7 271
0 120 528 531
0 120 273 570
0 120 50 498
76 78 255 638
0 120 215 565
89 93 7 536
0 120 276 581
0 120 161 365
0 120 469 481
0 120 550 555
35 38 12 651
0 120 117 444
0 120 23 251
0 120 572 579
0 120 348 685
0 120 583 588
0 120 16 248
0 120 37 42
0 120 140 692
0 120 576 585
0 120 50 655
0 120 26 32
0 120 212 308
47 51 28 487
0 120 350 358
70 75 12 628
0 120 121 126
0 120 96 627
0 120 650 655
0 120 99 632
0 120 300 622
78 81 30 532
0 120 321 336
0 0 4 251
55 56 4 251
96 96 4 251
0 120 424 428
0 120 106 527
0 120 276 450
0 120 656 671
86 89 22 39
0 120 65 495
0 120 211 549
23 26 15 674
119 120 15 674
0 120 317 567
0 120 29 429
0 120 275 570
73 74 28 55
0 120 27 239
0 120 188 193
0 120 225 340
0 120 458 462
0 120 390 407
0 120 155 690
0 120 61 497
0 120 335 620
56 60 22 160
0 120 129 143
4 7 15 121
100 103 15 121
0 120 64 651
0 120 213 222
0 120 472 482
0 120 103 499
8 12 10 271
104 109 10 271
88 92 4 493
0 120 298 445
0 120 130 489
83 87 10 536
0 120 245 439
0 120 445 464
1 5 4 84
97 101 4 84
0 120 290 590
0 120 7 238
0 120 305 606
0 120 346 607
0 120 287 292
0 120 238 436
0 120 557 561
0 120 286 592
55 61 25 408
0 120 280 289
0 120 135 688
0 120 42 497
0 120 53 655
0 120 62 66
0 120 634 637
0 120 73 75
0 120 79 384
0 120 353 358
0 120 332 335
0 120 552 567
66 68 15 628
0 120 364 367
0 120 572 582
0 120 397 401
0 120 3 245
0 120 276 440
0 120 342 385
0 120 174 392
11 15 22 523
107 111 22 523
0 120 263 586
0 120 357 364
0 120 697 698
0 120 146 675
26 30 22 114
0 120 316 332
48 51 4 591
0 120 100 299
0 120 70 307
0 120 379 388
0 120 170 394
0 120 101 523
0 120 316 597
0 120 126 207
0 120 132 138
54 59 18 116
0 120 173 404
0 120 70 657
41 45 45 255
0 120 226 416
0 120 56 493
0 120 285 465
0 120 351 676
53 57 15 641
0 120 156 351
2 6 10 117
99 102 10 117
0 120 315 344
0 120 174 405
0 120 65 498
0 120 159 362
93 94 7 84
0 120 301 302
0 120 260 264
0 120 220 228
0 120 316 610
0 120 563 567
0 120 274 464
0 120 44 496
0 120 233 432
83 85 22 657
0 120 493 508
0 120 225 428
0 120 281 588
0 120 223 238
0 120 53 501
0 120 45 497
0 120 205 486
0 120 26 218
0 120 574 581
0 9 18 214
13 14 18 214
87 107 18 214
109 110 18 214
0 120 229 434
13 18 22 104
109 114 22 104
0 120 276 286
0 120 356 358
0 120 133 466
0 120 368 369
0 120 218 424
0 120 659 661
0 120 69 72
0 120 349 355
0 120 333 347
49 52 18 106
0 120 352 360
0 120 519 537
0 120 640 647
0 120 109 639
0 120 652 658
0 120 322 603
0 120 102 105
0 120 333 612
0 120 382 388
26 30 4 293
0 120 245 419
0 120 101 634
19 19 7 627
115 116 7 627
7 13 231 255
102 111 231 255
0 120 342 617
0 120 214 431
0 120 415 421
74 78 4 558
80 80 4 558
0 120 626 641
8 12 12 153
104 108 12 153
87 90 255 585
0 120 348 367
0 120 90 517
0 120 318 610
0 120 471 474
0 120 98 112
0 120 190 195
0 120 422 438
35 39 4 450
0 120 298 631
0 120 225 418
0 120 136 489
0 120 231 232
78 82 255 297
25 28 30 587
0 120 165 403
0 120 345 599
2 6 25 100
98 102 25 100
50 50 30 178
0 120 245 252
0 120 344 374
0 120 9 241
0 120 315 347
0 120 300 304
0 120 6 235
0 120 108 628
0 120 71 72
0 120 257 262
18 19 25 630
114 116 25 630
0 120 42 45
0 120 281 290
0 120 521 537
0 120 137 691
0 120 184 394
0 120 70 372
46 49 7 352
0 120 268 356
0 120 314 323
0 120 56 64
0 120 323 328
0 120 214 421
0 120 73 382
0 120 118 533
0 120 359 367
0 120 278 442
0 120 196 489
0 120 47 509
0 120 281 447
0 120 356 361
0 120 105 636
19 22 30 456
115 118 30 456
0 120 688 691
0 120 680 687
0 120 318 600
0 120 114 455
0 120 330 345
0 120 120 206
0 120 331 389
0 120 289 572
0 120 392 405
0 120 175 178
0 120 121 207
93 94 25 90
0 120 284 579
2 3 15 683
98 99 15 683
0 120 61 650
0 120 96 299
0 120 222 338
0 120 237 238
0 120 624 647
0 120 107 537
0 120 496 498
0 120 676 694
30 32 7 450
0 120 144 684
0 120 224 564
0 120 167 179
0 120 62 651
0 120 150 355
0 120 477 484
0 120 262 267
0 120 469 480
0 120 241 244
0 120 161 364
1 4 28 100
97 99 28 100
0 120 492 500
0 120 54 503
0 120 470 481
0 120 562 564
0 120 606 607
0 120 225 241
0 120 309 649
0 120 503 514
0 120 261 572
59 63 12 542
0 120 495 510
0 120 115 634
0 120 164 410
0 120 285 291
0 120 149 367
20 23 255 385
115 119 255 385
0 120 105 626
0 120 628 630
0 120 71 75
0 120 302 465
0 120 199 489
1 2 12 254
4 9 12 254
11 13 12 254
16 30 12 254
33 36 12 254
38 43 12 254
45 57 12 254
64 64 12 254
81 82 12 254
89 89 12 254
91 91 12 254
94 95 12 254
97 98 12 254
100 105 12 254
107 109 12 254
112 120 12 254
62 66 28 607
35 40 22 447
0 120 104 108
0 120 322 596
61 64 10 64
0 120 115 117
0 120 376 387
0 120 276 449
0 120 194 410
0 120 111 641
0 120 151 677
68 71 12 110
0 120 96 518
87 91 15 264
0 120 118 536
0 120 325 606
0 120 679 689
0 120 657 670
0 120 161 354
0 120 47 103
0 120 200 202
21 25 30 279
118 120 30 279
0 120 23 240
0 120 297 629
0 120 598 620
0 120 3 182
0 120 203 207
0 3 22 424
10 10 22 424
12 12 22 424
16 16 22 424
19 19 22 424
22 22 22 424
24 25 22 424
28 34 22 424
37 38 22 424
41 41 22 424
46 46 22 424
53 55 22 424
94 100 22 424
108 108 22 424
112 112 22 424
115 115 22 424
118 118 22 424
120 120 22 424
50 51 25 466
0 120 1 221
0 120 653 672
0 120 156 360
0 120 100 645
0 120 276 462
0 120 395 413
11 14 4 528
107 110 4 528
0 120 506 509
0 120 305 605
24 27 10 571
