# Edge events for shell 53бу
# start_epoch, end_epoch, satellite_i, satellite_j
110 112 393 856
117 119 393 856
0 120 527 1048
0 0 1451 4173
93 94 1451 4173
25 26 1019 3762
119 120 1019 3762
56 56 520 631
0 120 1302 4050
38 38 63 163
3 4 923 1021
97 98 923 1021
8 9 312 867
102 103 312 867
10 12 372 918
104 106 372 918
8 8 413 919
102 102 413 919
0 120 3879 3882
5 7 846 1740
99 101 846 1740
0 120 2845 2871
35 36 1281 1668
56 56 52 2633
97 97 1325 2906
39 39 352 2336
6 6 1816 2177
8 9 1816 2177
19 19 1816 2177
23 23 1816 2177
26 27 1816 2177
30 32 1816 2177
35 38 1816 2177
40 51 1816 2177
57 58 1816 2177
63 63 1816 2177
75 75 1816 2177
99 100 1816 2177
102 102 1816 2177
113 113 1816 2177
117 117 1816 2177
120 120 1816 2177
56 57 1678 3933
0 120 1507 1607
4 10 189 4035
14 14 189 4035
98 100 189 4035
34 35 2367 2465
88 88 414 2433
0 2 968 3773
95 95 968 3773
15 15 600 2623
109 109 600 2623
40 41 421 1160
33 34 216 1694
0 120 2179 3168
42 44 985 3188
38 39 30 3224
67 69 120 1986
70 71 3301 4026
70 71 441 1812
0 120 532 1930
84 85 1170 3907
44 45 1451 3368
86 88 131 4215
51 51 747 2269
59 61 747 2269
69 69 747 2269
75 75 747 2269
51 52 850 3902
75 75 303 1289
78 79 1194 3712
42 43 1636 2367
0 120 867 873
67 69 1340 3537
89 90 58 704
2 41 723 1094
43 45 723 1094
48 49 723 1094
52 56 723 1094
62 66 723 1094
69 69 723 1094
71 74 723 1094
76 76 723 1094
80 80 723 1094
86 93 723 1094
96 120 723 1094
0 120 1210 1212
47 48 296 3501
88 89 626 1161
71 73 316 4153
0 120 4001 4006
42 42 372 3496
58 58 66 3978
63 65 76 2414
73 75 1165 3132
46 47 296 468
20 20 408 709
92 92 105 3152
68 69 1316 3301
76 78 400 2511
69 73 415 2819
78 78 415 2819
0 120 2333 2830
94 94 180 3676
88 90 216 889
40 41 352 2470
35 35 1821 2655
35 36 30 2419
48 49 1537 2896
0 120 62 422
0 120 2937 2944
84 87 456 3759
7 9 2228 2255
102 103 2228 2255
81 83 844 1397
0 120 3263 3868
82 82 2100 3009
35 37 262 2927
55 55 307 1946
9 10 3092 3232
103 104 3092 3232
0 120 2631 2645
85 85 1129 2512
54 55 292 4267
60 60 1008 1993
60 61 2138 2712
36 37 390 3112
69 70 1575 3538
0 120 1169 2850
90 92 1606 2851
38 38 436 1013
68 68 625 3918
4 5 558 2696
98 99 558 2696
0 120 336 3815
57 57 1461 4190
0 120 1149 2383
0 120 2362 2605
0 120 356 495
0 120 755 766
52 54 63 1936
48 49 407 3466
0 120 3084 3529
12 12 1162 2810
105 106 1162 2810
65 66 1907 2964
45 46 850 1003
0 8 134 1587
10 13 134 1587
16 18 134 1587
20 26 134 1587
28 28 134 1587
30 31 134 1587
36 36 134 1587
49 55 134 1587
58 64 134 1587
66 69 134 1587
72 81 134 1587
84 90 134 1587
92 101 134 1587
104 107 134 1587
110 111 134 1587
114 115 134 1587
117 120 134 1587
0 120 2641 2959
6 6 2386 4130
100 100 2386 4130
37 38 63 2875
0 1 104 2876
93 95 104 2876
37 38 1713 3098
0 120 952 2219
0 120 3347 3350
11 13 1026 2168
105 107 1026 2168
16 20 2626 3590
111 113 2626 3590
91 91 28 3820
46 47 771 895
0 120 2267 3657
0 120 345 494
15 16 2029 2553
109 110 2029 2553
0 120 1344 1696
12 13 229 2763
106 107 229 2763
62 66 1017 1301
0 120 1366 2209
0 120 1627 1984
48 50 1300 1589
72 73 1353 2913
0 120 3361 3406
0 120 1778 2153
25 27 3187 4007
119 120 3187 4007
0 120 2923 3180
27 30 1354 1825
0 120 2195 2441
0 6 257 1963
8 9 257 1963
29 29 257 1963
33 33 257 1963
35 36 257 1963
41 74 257 1963
76 85 257 1963
87 87 257 1963
90 92 257 1963
94 95 257 1963
81 83 606 2871
89 90 2595 3314
79 79 556 1064
91 92 322 3112
0 120 3379 3396
56 57 850 3231
84 84 2314 3072
90 91 55 516
81 82 1677 1697
20 20 311 2199
0 120 369 2369
72 72 417 3349
75 86 417 3349
82 83 1606 2985
0 120 549 1024
78 79 1404 1538
70 71 432 624
88 90 146 3236
0 120 4052 4054
16 18 1397 3750
110 112 1397 3750
74 75 934 1774
63 64 32 3134
0 15 887 1204
20 21 887 1204
23 23 887 1204
25 32 887 1204
42 42 887 1204
51 52 887 1204
60 62 887 1204
64 64 887 1204
66 67 887 1204
70 70 887 1204
77 108 887 1204
113 115 887 1204
118 120 887 1204
0 120 501 1892
74 75 306 3144
69 70 754 1025
13 13 2584 2909
17 18 743 3118
111 112 743 3118
64 65 2216 2513
34 35 3038 3079
60 61 53 1917
5 5 235 3843
99 99 235 3843
65 66 65 3432
0 120 1570 1584
22 23 307 3719
116 118 307 3719
0 120 1117 2770
0 120 356 2857
2 4 1739 1770
96 99 1739 1770
90 92 1916 3160
45 45 133 2785
0 120 854 855
18 19 3059 3552
112 113 3059 3552
0 120 1490 2005
0 120 1908 2518
33 34 414 2246
74 76 400 4068
81 81 2666 3099
0 120 3796 3818
32 34 2 989
0 120 833 917
32 35 893 968
0 120 203 521
56 56 235 2688
43 45 30 3976
55 56 3013 3557
35 36 131 4028
0 120 561 3612
51 52 2457 3110
64 64 373 3561
77 81 1758 3109
0 120 2298 2299
0 120 3930 4168
24 26 539 3072
118 120 539 3072
34 34 301 3658
6 12 1094 3294
100 105 1094 3294
76 77 160 4207
58 59 743 2313
91 93 1170 1626
91 92 125 3432
0 120 550 1918
0 120 2552 2566
0 120 392 3961
21 22 989 2719
114 116 989 2719
10 10 423 4028
104 104 423 4028
0 120 557 4028
0 120 1952 2012
49 51 412 1395
60 62 1045 3028
77 83 1829 3110
36 37 232 3679
0 120 3707 3722
32 33 1138 2438
87 89 1334 4070
11 16 71 2041
74 75 1091 2622
78 79 1820 2243
5 6 1070 1745
98 100 1070 1745
28 30 1025 4254
0 120 1891 1894
66 66 482 1760
83 84 1165 1790
38 39 277 3048
17 18 506 656
111 112 506 656
0 120 454 466
0 2 2615 3645
10 11 2615 3645
20 20 2615 3645
27 27 2615 3645
31 33 2615 3645
37 42 2615 3645
45 45 2615 3645
48 52 2615 3645
57 63 2615 3645
78 81 2615 3645
93 96 2615 3645
104 105 2615 3645
113 114 2615 3645
15 16 294 2463
109 109 294 2463
0 120 1572 3834
2 4 1099 1170
97 97 1099 1170
2 2 1589 3249
96 96 1589 3249
47 47 1164 1565
0 120 489 2150
85 89 3545 3552
96 96 3545 3552
98 99 3545 3552
17 18 694 3336
111 112 694 3336
44 44 1000 2854
52 52 930 1334
84 84 1816 3413
20 21 1771 1950
114 115 1771 1950
0 120 1536 3773
0 120 3600 3609
0 120 364 3582
0 120 1912 4060
46 46 429 3977
21 23 420 2171
114 117 420 2171
0 120 91 949
0 120 2049 2079
47 47 471 1170
9 10 1806 2321
103 103 1806 2321
14 16 1001 1924
108 109 1001 1924
36 36 423 4162
27 28 1599 2782
19 20 296 3798
113 114 296 3798
85 85 120 3572
58 59 75 2109
25 26 257 837
119 120 257 837
0 120 3113 3117
40 41 95 2761
0 120 3973 3975
0 0 771 1058
91 94 771 1058
0 120 4184 4195
105 105 416 3341
0 120 1651 3322
62 62 56 554
74 76 1451 2510
71 73 3188 3641
0 120 1237 1238
73 75 461 1771
41 41 135 4230
33 35 1740 3552
0 120 2651 2655
0 120 471 3398
0 120 555 4035
31 32 2293 2947
0 120 1037 3809
63 63 302 3589
44 45 228 1196
56 58 629 2294
80 81 451 2931
0 120 3463 3472
67 69 419 1895
66 70 147 1207
87 88 54 1016
68 70 771 3286
0 120 1643 3969
55 56 93 1910
84 85 373 4179
9 9 428 668
103 103 428 668
0 120 1147 3573
39 40 412 4107
32 33 350 3229
27 29 85 3712
60 61 1334 3399
0 120 33 1078
55 55 406 3538
38 38 767 3517
45 45 1961 3497
46 53 1677 3738
23 23 846 1366
117 117 846 1366
92 93 144 1848
71 71 238 3173
0 120 2535 3769
0 120 1348 2516
0 120 1217 3753
6 7 193 3430
100 101 193 3430
74 74 174 3188
87 88 425 555
3 4 468 1945
97 98 468 1945
0 120 3212 3230
0 120 1469 3974
30 31 141 796
74 74 256 1500
80 80 447 1068
73 74 2623 2835
40 42 696 1772
24 26 310 1736
118 120 310 1736
8 9 93 3199
102 103 93 3199
0 120 380 2475
0 120 265 273
78 81 659 1890
12 13 187 2834
106 107 187 2834
58 60 441 1438
19 20 1120 4170
113 114 1120 4170
0 120 41 3948
66 67 428 2896
0 4 1639 2291
91 97 1639 2291
2 2 606 3168
5 5 606 3168
10 11 606 3168
14 19 606 3168
29 29 606 3168
32 32 606 3168
97 97 606 3168
99 100 606 3168
103 105 606 3168
108 120 606 3168
0 120 2551 2558
30 31 765 2666
8 9 417 1202
101 103 417 1202
36 37 1194 4277
42 43 862 3538
33 34 743 2126
0 120 1092 4000
76 77 314 1454
0 8 181 3554
10 11 181 3554
14 14 181 3554
16 16 181 3554
19 20 181 3554
41 41 181 3554
43 43 181 3554
47 47 181 3554
50 51 181 3554
53 54 181 3554
56 57 181 3554
61 98 181 3554
101 102 181 3554
104 105 181 3554
109 110 181 3554
113 114 181 3554
0 120 731 3994
63 64 760 2480
67 69 311 402
0 120 1656 2995
0 120 2064 2066
17 18 923 4164
110 112 923 4164
8 8 264 2276
0 120 1427 2943
114 114 68 1398
43 45 372 4061
55 56 654 741
14 16 253 397
108 110 253 397
65 65 14 2101
80 82 2892 4140
0 120 1247 1255
2 4 989 3471
96 97 989 3471
30 31 182 1685
8 9 219 4196
102 103 219 4196
23 23 407 1803
117 117 407 1803
0 120 730 736
78 79 16 2147
3 4 60 3385
97 98 60 3385
11 12 1175 3072
106 106 1175 3072
74 75 342 2317
19 19 306 408
58 60 934 3949
0 120 2391 2811
32 32 1586 2414
92 93 738 3071
20 21 1121 3775
114 115 1121 3775
79 80 79 402
12 15 1438 2893
106 109 1438 2893
15 16 581 1552
109 110 581 1552
0 120 2098 2939
0 120 4116 4120
60 62 310 2220
13 13 1194 3472
106 107 1194 3472
50 51 313 1737
68 70 2350 3160
0 120 1292 1563
24 26 1398 2713
118 119 1398 2713
0 120 1157 3590
30 31 3072 4084
82 83 11 3092
0 120 2757 2760
43 45 983 4191
21 22 1165 1953
115 117 1165 1953
36 37 95 1285
49 49 451 2610
60 60 866 1162
0 31 134 1213
35 41 134 1213
45 120 134 1213
1 1 160 182
3 23 160 182
26 28 160 182
39 41 160 182
49 50 160 182
53 57 160 182
61 62 160 182
65 65 160 182
67 73 160 182
75 76 160 182
78 92 160 182
94 95 160 182
97 117 160 182
120 120 160 182
0 120 443 1968
5 6 1689 2138
99 100 1689 2138
39 39 1398 3652
61 62 126 3981
0 120 403 2569
27 29 1829 2118
35 36 102 3395
63 65 2287 3750
88 88 1232 4114
76 76 1273 1671
0 120 3654 3658
78 79 3086 4140
31 32 51 1363
23 24 412 1342
117 118 412 1342
5 7 350 464
99 101 350 464
4 7 128 1583
9 18 128 1583
21 43 128 1583
45 56 128 1583
59 61 128 1583
67 72 128 1583
99 101 128 1583
103 111 128 1583
115 120 128 1583
9 9 9 171
103 103 9 171
47 50 337 1168
8 10 934 3144
102 104 934 3144
0 120 731 1095
22 23 793 1973
116 116 793 1973
0 120 3082 3617
0 120 2824 2827
9 9 771 871
0 120 3684 3685
0 47 2130 3170
49 50 2130 3170
72 77 2130 3170
79 86 2130 3170
88 120 2130 3170
59 60 160 1471
92 93 2906 3391
14 15 1340 1553
108 109 1340 1553
86 88 32 1471
35 35 61 711
24 25 2922 3335
118 119 2922 3335
0 101 1525 2272
15 18 432 2344
109 112 432 2344
68 69 93 2878
71 72 2 1070
23 25 14 141
117 118 14 141
0 1 1068 4248
94 95 1068 4248
64 65 66 1994
33 35 2404 2591
67 68 2595 3879
13 13 659 2508
0 120 1910 3022
0 120 1316 1317
0 120 1521 1749
0 0 614 1045
92 94 614 1045
73 73 1961 2021
83 83 230 4088
40 41 452 717
8 9 11 3226
102 103 11 3226
57 58 372 2451
47 48 134 1347
67 70 2591 3356
74 76 1070 2981
0 120 1567 3787
3 5 2556 2581
7 9 2556 2581
12 12 2556 2581
50 50 2556 2581
60 63 2556 2581
65 67 2556 2581
69 71 2556 2581
73 73 2556 2581
75 80 2556 2581
84 87 2556 2581
97 99 2556 2581
101 107 2556 2581
109 113 2556 2581
116 116 2556 2581
0 120 1582 2375
17 19 1243 2909
111 113 1243 2909
84 85 32 316
45 45 413 3391
63 64 160 3699
10 11 61 2939
104 104 61 2939
80 81 126 1082
23 24 50 306
117 118 50 306
30 33 635 3211
46 48 652 2626
118 118 1225 4208
82 88 1034 1230
86 86 1961 3310
49 50 125 3863
0 120 89 1954
81 83 32 666
19 20 6 3417
112 114 6 3417
57 58 28 3930
0 120 124 3638
0 120 220 1656
0 120 526 1174
0 120 3055 3059
69 71 548 2653
0 120 1955 1960
85 85 219 1431
62 63 310 1549
16 17 141 3992
110 111 141 3992
62 63 253 1015
77 78 934 3628
33 34 60 620
0 0 256 2252
93 94 256 2252
1 2 151 738
95 96 151 738
45 48 39 3715
0 120 1895 2848
52 53 307 1251
42 42 28 1836
61 63 1418 3448
82 84 721 3520
16 25 349 1662
109 120 349 1662
22 24 2577 2653
116 118 2577 2653
34 37 292 1128
0 120 1069 4203
51 52 0 727
38 39 1455 2926
62 62 3072 3763
41 42 1164 1996
12 13 133 3700
106 106 133 3700
0 0 315 3182
6 11 315 3182
13 13 315 3182
25 25 315 3182
28 29 315 3182
33 36 315 3182
45 45 315 3182
47 48 315 3182
50 51 315 3182
55 57 315 3182
59 65 315 3182
67 69 315 3182
83 83 315 3182
85 85 315 3182
100 105 315 3182
107 107 315 3182
116 116 315 3182
119 119 315 3182
7 8 229 1718
101 102 229 1718
29 29 351 2647
73 75 17 3525
0 120 1018 3864
82 84 856 1062
80 81 1467 2936
0 120 1890 3793
0 7 419 2781
9 13 419 2781
15 17 419 2781
19 25 419 2781
27 28 419 2781
30 30 419 2781
34 36 419 2781
79 79 419 2781
81 81 419 2781
92 99 419 2781
104 105 419 2781
109 109 419 2781
114 116 419 2781
119 119 419 2781
38 39 1026 1473
0 120 1034 3808
24 25 2202 2567
118 119 2202 2567
36 38 309 1832
60 62 299 1144
82 84 60 2848
13 13 104 3120
107 107 104 3120
9 10 371 1020
103 104 371 1020
85 85 166 1554
80 80 608 2653
16 17 1946 4075
110 111 1946 4075
83 85 1483 2099
44 46 430 1600
0 120 98 107
29 30 1008 3526
0 120 2793 3193
0 120 2397 3193
25 33 293 2268
119 120 293 2268
1 3 14 2853
95 96 14 2853
86 87 301 2129
59 60 3301 3599
0 120 319 2900
20 21 1088 1196
114 115 1088 1196
0 7 1167 2243
10 12 1167 2243
15 16 1167 2243
19 27 1167 2243
29 48 1167 2243
51 58 1167 2243
60 82 1167 2243
84 90 1167 2243
92 107 1167 2243
109 120 1167 2243
0 120 857 1263
16 16 339 3552
110 110 339 3552
73 73 160 2089
63 74 741 1088
0 120 2160 3630
28 28 1466 3973
2 4 1485 1771
96 98 1485 1771
23 23 2615 4210
116 117 2615 4210
89 89 352 3198
0 120 2800 3209
57 58 243 1750
57 57 203 631
30 31 1125 2367
91 93 989 1540
74 76 144 3434
0 1 386 2967
93 94 386 2967
4 10 299 3722
12 14 299 3722
18 19 299 3722
66 66 299 3722
76 76 299 3722
80 83 299 3722
86 88 299 3722
90 91 299 3722
93 93 299 3722
98 101 299 3722
103 103 299 3722
107 107 299 3722
37 38 846 3891
0 120 1477 1479
63 64 138 2084
4 6 1759 2131
98 100 1759 2131
34 34 93 2341
41 43 874 2906
0 120 2006 2008
36 36 3203 3949
0 43 13 103
46 53 13 103
59 120 13 103
0 120 269 288
90 91 1193 2659
5 5 1810 3759
0 120 647 2900
8 10 1397 1900
102 104 1397 1900
3 4 1825 2347
97 98 1825 2347
23 23 1820 2003
116 117 1820 2003
0 120 3038 3323
55 56 796 2434
7 11 27 940
38 40 846 1797
0 120 2804 2927
0 120 567 2382
0 0 1300 1967
82 83 1675 3342
0 120 403 3671
44 45 1862 3168
57 58 981 1433
79 79 410 2398
81 82 157 232
92 93 0 2500
1 2 793 2136
95 96 793 2136
25 27 2269 2768
119 120 2269 2768
48 48 2618 2922
29 30 168 3804
19 20 2444 3523
113 114 2444 3523
30 32 315 2511
4 5 1677 2075
98 99 1677 2075
0 120 2938 3277
40 42 512 581
53 54 204 2680
0 120 396 406
28 28 2130 4272
0 120 1096 4015
57 59 297 2090
65 65 2133 2291
46 51 262 3789
20 21 914 1500
114 115 914 1500
45 46 348 2809
12 12 262 1345
106 106 262 1345
0 120 3909 4124
77 78 1502 1670
88 89 225 3907
0 120 2933 3283
21 22 297 3029
115 116 297 3029
31 32 130 637
86 88 1828 2594
1 1 30 1187
95 95 30 1187
0 120 3271 3278
0 120 444 3456
27 29 411 1064
88 88 58 1700
70 71 952 2142
0 38 2873 3390
0 120 2983 2996
0 120 1061 2085
49 50 173 3343
0 120 1546 1568
49 51 407 1295
0 120 2170 3647
0 120 926 1860
90 91 235 1188
7 8 2034 3759
101 101 2034 3759
0 120 458 479
0 120 2147 2882
0 120 77 787
30 30 35 3759
81 82 334 2106
0 120 747 1521
0 120 683 3980
81 81 2623 3750
83 92 2623 3750
75 76 1020 1121
0 120 1310 4078
43 45 135 1896
0 120 2516 3129
63 63 2617 3935
0 120 74 3872
53 53 351 2460
0 120 392 2461
18 18 731 2681
60 62 60 1722
56 56 278 3113
33 34 412 3867
2 3 2967 3001
95 97 2967 3001
12 14 3079 3242
106 108 3079 3242
37 37 2591 3653
2 4 414 3913
96 98 414 3913
90 93 846 3570
39 39 130 4154
29 32 386 3585
32 33 1327 1399
6 7 1143 3564
99 101 1143 3564
33 33 52 2019
0 120 1251 2343
5 6 506 2189
99 100 506 2189
74 75 2438 3596
89 89 169 2015
16 18 625 2820
110 112 625 2820
0 120 1490 4022
22 23 1519 2508
116 117 1519 2508
31 36 738 2697
0 120 1894 2385
10 11 330 428
104 105 330 428
73 73 27 619
36 36 2344 2621
56 56 134 2933
35 35 306 973
0 120 1087 1538
0 120 875 3345
12 13 966 1019
105 107 966 1019
37 38 133 264
48 48 1466 3786
0 120 1067 1071
79 81 420 3704
67 70 2615 4023
0 120 237 2307
44 44 3072 3710
78 78 1161 4089
53 53 344 1615
0 120 2656 3243
37 37 1128 1697
2 3 1064 4156
96 97 1064 4156
0 120 1205 3637
18 19 102 3021
112 113 102 3021
17 18 3565 3993
111 111 3565 3993
29 29 315 4068
0 120 4153 4163
30 31 13 2949
61 63 2303 2566
45 45 94 2379
0 120 88 90
75 77 482 3427
0 120 1846 2098
0 120 702 1481
77 80 55 1862
79 79 36 1620
0 120 3288 3311
0 33 105 444
35 53 105 444
55 55 105 444
59 59 105 444
82 83 105 444
94 120 105 444
0 120 1760 1765
59 61 1397 1713
0 120 1044 2349
0 120 3071 3084
24 24 235 3900
118 118 235 3900
2 4 1004 2950
12 13 1004 2950
26 28 1004 2950
34 34 1004 2950
38 38 1004 2950
41 42 1004 2950
45 47 1004 2950
51 53 1004 2950
65 67 1004 2950
70 74 1004 2950
76 78 1004 2950
80 84 1004 2950
87 88 1004 2950
92 93 1004 2950
95 98 1004 2950
106 107 1004 2950
120 120 1004 2950
0 1 441 3776
91 95 441 3776
0 120 637 1436
8 9 1456 2293
102 103 1456 2293
6 7 217 850
100 101 217 850
65 67 436 3432
62 65 612 625
0 120 2692 3438
0 120 763 794
8 9 558 2082
102 103 558 2082
0 120 955 964
92 93 3551 4071
67 69 2993 3551
0 0 1193 3761
9 9 1193 3761
13 23 1193 3761
27 30 1193 3761
34 35 1193 3761
37 38 1193 3761
88 94 1193 3761
103 103 1193 3761
107 116 1193 3761
66 67 408 1734
0 120 532 1800
38 39 315 3263
45 47 721 3951
0 120 15 2971
37 37 354 2437
0 120 2687 2690
35 35 767 2606
64 65 257 2504
0 120 269 2329
80 80 1189 3238
63 64 430 3186
0 120 3181 3198
58 60 17 573
5 6 232 2447
99 100 232 2447
0 120 509 1035
27 29 2291 3629
42 42 2988 3557
43 44 3072 4194
7 8 400 2031
101 101 400 2031
90 91 1962 2407
87 87 1860 2130
41 43 1170 1683
41 43 53 1169
71 72 538 2904
48 49 428 1046
0 120 2169 3639
0 120 4113 4117
34 36 2967 3619
42 45 262 1508
0 1 3187 3393
94 95 3187 3393
0 120 848 851
78 80 583 1334
71 72 289 887
30 32 1632 2653
57 59 307 3910
61 63 307 3910
69 69 307 3910
72 72 307 3910
0 120 692 3721
19 20 42 229
113 114 42 229
29 29 135 420
0 120 1814 2135
68 69 606 2257
82 83 1026 2843
41 43 728 934
69 71 1170 2033
69 70 1574 2648
0 120 906 1206
8 8 923 1375
102 102 923 1375
0 120 1188 2612
13 15 28 1462
107 109 28 1462
97 97 1170 2972
0 120 4234 4235
0 120 658 2797
23 25 1002 2607
117 118 1002 2607
0 120 3378 3496
54 55 436 3916
78 79 1241 2623
21 22 141 1524
115 116 141 1524
31 33 146 2622
0 120 1297 1966
25 26 134 1107
119 119 134 1107
65 65 856 3721
0 120 1502 1617
0 120 1646 3059
61 61 144 482
71 72 418 462
0 120 544 1355
0 120 604 1406
0 120 683 1699
90 92 626 1165
54 61 230 1165
21 22 342 1406
115 116 342 1406
9 10 373 719
103 103 373 719
84 84 2293 3809
83 83 932 2403
27 28 371 646
46 46 1673 1849
51 52 1014 2967
63 64 735 3552
14 14 310 370
108 108 310 370
68 68 134 2396
0 120 951 1864
50 51 1001 1981
80 80 120 246
2 3 4 71
95 96 4 71
56 57 9 415
60 60 45 72
15 15 2130 2475
109 109 2130 2475
76 78 771 4148
74 75 1479 2922
77 78 1479 2922
35 36 2320 3538
34 34 1451 1628
30 31 348 1012
78 78 425 478
10 10 2920 3533
103 104 2920 3533
55 55 559 1232
56 56 342 2695
49 51 3382 3564
72 73 39 442
4 5 209 3105
98 99 209 3105
90 91 1004 3568
3 4 1007 3085
97 98 1007 3085
80 82 293 2244
4 5 556 934
97 99 556 934
5 7 131 3414
99 101 131 3414
77 77 14 2829
5 6 93 678
99 100 93 678
12 13 459 1001
106 107 459 1001
0 0 438 4096
94 94 438 4096
57 59 1025 1412
0 120 49 2823
0 120 720 776
60 60 23 1602
82 83 85 2480
82 82 319 432
28 29 1645 2029
0 120 205 3336
75 76 2653 3539
81 82 229 1478
4 4 906 2629
98 98 906 2629
51 52 414 477
16 17 1546 3743
110 111 1546 3743
4 4 418 596
98 98 418 596
42 44 315 3881
24 24 294 3004
118 118 294 3004
65 65 1758 2845
75 76 984 1007
61 62 1068 2398
0 120 4189 4195
0 120 3347 3354
19 20 14 1674
113 114 14 1674
31 36 53 848
0 120 2570 3662
42 43 1962 3025
0 0 374 1428
94 94 374 1428
26 27 1984 3538
120 120 1984 3538
2 4 1012 3405
96 98 1012 3405
0 120 1072 4210
6 7 1944 4139
100 100 1944 4139
0 120 15 1495
53 53 1004 2763
56 56 1946 4185
86 87 1232 2398
69 71 430 1710
21 23 1045 3703
115 117 1045 3703
0 120 1186 1464
0 120 2146 3492
0 120 2290 2682
14 16 934 3872
108 109 934 3872
88 88 898 4215
71 72 975 2183
90 92 1064 3164
0 120 1133 2769
0 120 80 2270
9 10 2387 3554
103 104 2387 3554
59 60 1729 3554
0 120 991 1373
3 4 554 1372
0 120 3066 3088
14 17 58 3420
107 112 58 3420
77 79 727 1300
78 79 823 1008
34 35 2616 3791
88 89 1007 3569
35 36 1511 3102
75 77 2607 2739
47 49 93 1162
118 118 189 1624
43 43 782 2138
75 75 1121 1604
7 7 2024 3098
101 101 2024 3098
22 24 135 2327
116 118 135 2327
84 86 240 3841
54 55 1193 1480
91 92 3196 3319
0 120 4155 4156
0 0 3047 3196
93 94 3047 3196
9 11 65 2497
103 105 65 2497
10 11 2293 3488
104 105 2293 3488
15 17 738 1839
109 111 738 1839
22 22 404 2717
27 27 404 2717
31 33 404 2717
43 45 404 2717
52 54 404 2717
65 66 404 2717
73 73 404 2717
78 78 404 2717
119 119 404 2717
45 45 55 1809
72 73 1529 3092
77 78 433 1203
10 11 2857 3072
104 105 2857 3072
0 120 498 3318
67 69 372 3179
0 120 2705 3432
62 63 386 633
12 12 2142 4258
106 106 2142 4258
54 55 724 3072
55 55 1541 3102
41 41 135 233
16 16 986 1537
111 111 986 1537
56 59 1418 1948
77 78 506 2620
60 61 349 4134
61 61 1008 3770
40 42 1068 3821
74 76 177 1398
90 91 968 2651
14 16 1450 1671
0 120 875 3426
59 60 61 3667
74 76 751 1670
30 32 1077 2594
12 14 923 2127
106 107 923 2127
39 40 1064 4237
2 3 966 1450
96 97 966 1450
0 0 2629 2632
2 3 2629 2632
5 10 2629 2632
13 13 2629 2632
15 25 2629 2632
27 32 2629 2632
63 67 2629 2632
69 72 2629 2632
76 77 2629 2632
79 86 2629 2632
88 97 2629 2632
99 104 2629 2632
107 107 2629 2632
109 120 2629 2632
16 18 581 2548
111 112 581 2548
0 120 1252 1255
34 36 70 346
5 7 147 3976
99 101 147 3976
65 65 2786 3555
0 120 2342 2575
45 46 193 1877
86 87 2629 3571
0 120 1254 2267
30 30 94 1871
64 64 2186 3001
118 119 1167 3776
58 58 88 3554
41 42 93 1646
3 4 2126 2169
96 98 2126 2169
25 25 2019 3238
119 119 2019 3238
72 73 1408 3084
9 10 3104 4214
103 104 3104 4214
75 77 599 1225
5 7 2636 2648
10 24 2636 2648
30 34 2636 2648
39 39 2636 2648
9 10 115 3098
103 104 115 3098
0 16 3203 4193
20 22 3203 4193
88 89 3203 4193
95 110 3203 4193
115 116 3203 4193
119 119 3203 4193
63 65 851 1446
21 21 488 1394
115 115 488 1394
46 47 125 1342
6 6 9 3611
47 49 2965 3089
0 0 1203 3591
91 93 1203 3591
4 5 482 825
98 99 482 825
41 46 614 3196
9 9 1589 2314
103 103 1589 2314
0 120 99 1060
31 32 30 3175
23 23 52 2934
117 117 52 2934
45 46 687 1230
76 77 2450 3582
41 41 805 1451
0 120 727 4012
0 120 1572 3838
51 52 2444 3767
0 120 563 2857
79 82 881 1446
49 50 301 2857
30 31 418 3442
81 82 58 655
0 120 1751 2268
0 120 875 877
9 10 51 3648
103 103 51 3648
4 7 634 2508
98 101 634 2508
9 10 2251 2591
14 14 2251 2591
17 19 2251 2591
21 21 2251 2591
24 25 2251 2591
27 31 2251 2591
36 39 2251 2591
46 48 2251 2591
57 58 2251 2591
103 104 2251 2591
111 112 2251 2591
115 115 2251 2591
118 118 2251 2591
42 43 300 942
23 25 2142 3587
116 119 2142 3587
13 14 225 768
107 108 225 768
40 43 309 1405
0 120 3540 3562
51 52 343 989
91 93 940 2965
83 84 1019 3258
0 120 2462 3942
33 35 1008 3099
0 120 786 4218
15 15 956 2909
109 109 956 2909
16 17 1806 2325
109 111 1806 2325
91 92 6 2535
4 5 357 1826
98 100 357 1826
39 39 312 363
47 49 28 604
69 70 253 3166
2 3 1168 3731
96 97 1168 3731
7 7 1961 3367
99 102 1961 3367
91 91 2374 2782
0 120 560 3094
115 115 409 1235
0 120 1207 1215
27 28 104 599
85 85 1121 3161
32 33 1203 3725
8 9 348 959
102 103 348 959
40 48 1827 3552
48 49 1438 2279
0 120 708 713
18 19 85 1488
112 113 85 1488
21 22 419 610
115 116 419 610
62 63 425 3808
86 87 303 435
92 93 421 656
71 72 11 2478
0 120 1306 2510
18 19 420 431
23 24 420 431
31 31 420 431
38 42 420 431
44 50 420 431
56 62 420 431
66 66 420 431
112 113 420 431
117 118 420 431
19 22 95 671
114 115 95 671
33 34 1000 2992
55 57 688 1185
37 37 27 1668
70 71 1185 1991
79 80 2386 3142
28 30 2026 2607
80 81 1300 2695
42 46 1019 2453
0 120 2934 2947
88 89 1026 1180
38 39 635 1524
